Date,Temperature,Humidity,Elevation,Petrol tax,Nifty 50 turnover,Number of dispensers in fuel station,Storage capacity,Number of vehicles visiting the station,Petrol Sold,Diesel Sold
2023-07-27,22.0,55,732,22,31264.11,6,13,8230,33.3,53.9
2023-07-28,25.0,60,732,34,33542.57,6,13,6477,52.9,35.8
2023-07-29,23.0,52,732,15,34590.64,6,13,5957,33.4,27.1
2023-07-30,26.0,47,732,18,38293.41,6,13,6902,36.1,30.3
2023-07-31,27.0,43,732,28,34353.76,6,13,5394,37.6,53.4
2023-08-01,28.0,41,732,21,37084.92,6,13,7383,26.7,54.6
2023-08-02,26.0,39,732,30,39998.34,6,13,9304,50.6,29.9
2023-08-03,25.0,37,732,25,36579.29,6,13,7018,43.5,43.2
2023-08-04,23.0,35,732,33,34002.81,6,13,4631,41.6,56.3
2023-08-05,22.0,33,732,20,36378.46,6,13,4715,27.4,38.4
2023-08-06,21.0,35,732,14,36594.35,6,13,8808,52.0,47.406
2023-08-07,20.0,37,732,26,39601.64,6,13,7292,35.7,44.3
2023-08-08,19.0,40,732,29,35322.12,6,13,4957,41.8,41.6
2023-08-09,18.0,42,732,23,36220.81,6,13,4857,40.8,22.203
2023-08-10,19.0,45,732,36,33343.89,6,13,4744,41.4,25.1
2023-08-11,20.0,48,732,17,38209.67,6,13,4894,22.203,46.1
2023-08-12,22.0,51,732,27,39582.89,6,13,7811,24.3,55.6
2023-08-13,24.0,54,732,34,32897.67,6,13,4684,54.1,57.3
2023-08-14,25.0,57,732,20,38949.12,6,13,9707,58.3,48.4
2023-08-15,26.0,60,732,32,35244.29,6,13,7508,26.6,31.9
2023-08-16,27.0,63,732,16,35804.73,6,13,3275,38.5,59.1
2023-08-17,28.0,65,732,29,35394.24,6,13,7137,38.8,24.2
2023-08-18,29.0,63,732,23,32102.57,6,13,7201,56.906,49.8
2023-08-19,30.0,60,732,35,39284.75,6,13,6473,25.9,26.7
2023-08-20,31.0,57,732,15,36106.23,6,13,3904,25.1,56.4
2023-08-21,30.0,54,732,28,38164.33,6,13,7839,33.8,26.5
2023-08-22,29.0,51,732,14,39106.91,6,13,4156,57.1,32.9
2023-08-23,28.0,48,732,19,39380.25,6,13,6029,24.8,39.6
2023-08-24,27.0,45,732,22,36571.11,6,13,2791,51.7,29.1
2023-08-25,26.0,42,732,33,38376.62,6,13,2411,35.0,50.7
2023-08-26,25.0,39,732,30,35946.85,6,13,2189,25.7,54.8
2023-08-27,24.0,36,732,24,39877.69,6,13,3500,36.8,23.1
2023-08-28,23.0,33,732,21,36389.27,6,13,11649,54.3,42.6
2023-08-29,22.0,30,732,25,38038.56,6,13,18410,21.6,33.4
2023-08-30,21.0,27,732,18,32973.88,6,13,16144,47.3,35.3
2023-08-31,20.0,30,732,31,36201.56,6,13,10977,41.8,20.1
2023-09-01,19.0,33,732,36,38679.52,6,13,8621,55.6,51.8
2023-09-02,18.0,36,732,17,36117.22,6,13,8743,50.1,42.6
2023-09-03,17.0,39,732,26,37857.42,6,13,18553,57.406,28.3
2023-09-04,16.0,42,732,13,37734.88,6,13,9298,59.3,49.1
2023-05-28,17.0,45,777,16,34868.21,4,12,3347,29.3,40.2
2023-05-29,18.0,48,777,35,36774.91,4,12,17454,46.1,54.5
2023-05-30,19.0,51,777,31,39760.73,4,12,8835,48.4,31.7
2023-05-31,20.0,54,777,19,35404.59,4,12,15791,24.3,49.906
2023-06-01,21.0,57,777,27,34715.79,4,12,20798,42.7,46.4
2023-06-02,22.0,60,777,32,39355.76,4,12,13403,46.6,34.6
2023-06-03,23.0,63,777,22,33827.45,4,12,5468,40.9,23.4
2023-06-04,24.0,65,777,34,38791.69,4,12,6158,58.6,38.9
2023-06-05,25.0,67,777,15,35186.59,4,12,15990,43.4,57.6
2023-06-06,26.0,70,777,18,39645.28,4,12,16685,43.7,39.2
2023-06-07,27.0,72,777,28,35878.54,4,12,10860,40.1,25.6
2023-06-08,28.0,70,777,21,38119.83,4,12,13957,39.4,53.2
2023-06-09,29.0,67,777,30,38805.92,4,12,6906,24.8,37.9
2023-06-10,30.0,65,777,25,35147.42,4,12,7768,33.2,26.7
2023-06-11,31.0,63,777,33,37480.27,4,12,13070,23.3,52.3
2023-06-12,32.0,60,777,20,39699.47,4,12,16953,52.9,35.4
2023-06-13,33.0,57,777,14,37816.58,4,12,16197,29.4,32.9
2023-06-14,32.0,54,777,26,33654.45,4,12,3138,22.3,47.8
2023-06-15,31.0,51,777,29,38905.16,4,12,16813,23.2,29.703
2023-06-16,30.0,48,777,23,37852.97,4,12,14311,52.6,58.9
2023-06-17,29.0,45,777,36,37199.22,4,12,14444,46.3,44.5
2023-06-18,28.0,42,777,17,33379.12,4,12,20699,43.1,21.1
2023-06-19,27.0,39,777,27,36393.65,4,12,16480,23.4,43.6
2023-06-20,26.0,36,777,34,39452.56,4,12,18224,35.2,27.8
2023-06-21,25.0,33,777,20,33825.67,4,12,21403,51.906,37.1
2023-06-22,24.0,30,777,32,37280.91,4,12,20452,54.8,56.7
2023-06-23,23.0,27,777,16,39840.23,4,12,8910,34.4,50.9
2023-06-24,22.0,24,777,29,37892.48,4,12,5838,51.1,36.2
2023-06-25,21.0,27,777,23,35919.53,4,12,11716,38.5,45.6
2023-06-26,20.0,30,777,35,35947.19,4,12,10667,24.6,50.1
2023-06-27,19.0,33,777,15,38969.64,4,12,14640,40.5,48.9
2023-06-28,18.0,36,777,28,39092.38,4,12,11368,45.5,24.5
2023-06-29,17.0,39,777,14,38638.15,4,12,10047,28.8,46.7
2023-06-30,16.0,42,777,19,36407.32,4,12,14832,27.4,22.3
2023-07-01,15.0,45,777,22,38663.28,4,12,17521,29.2,55.6
2023-07-02,16.0,48,777,33,38219.82,4,12,8551,49.0,30.8
2023-07-03,17.0,51,777,30,39606.47,4,12,11947,38.0,31.9
2023-07-04,18.0,54,777,24,39629.16,4,12,21728,41.6,43.4
2023-07-05,19.0,57,777,21,36854.39,4,12,20781,31.7,59.8
2023-07-06,20.0,60,777,25,33359.45,4,12,20052,48.8,40.1
2023-07-07,21.0,63,777,18,33185.38,4,12,21545,41.3,27.7
2023-07-08,22.0,65,777,31,39233.29,4,12,5102,45.8,53.4
2023-07-09,23.0,14,777,36,32467.92,4,12,17134,58.2,38.7
2023-07-10,24.0,15,777,17,34773.24,4,12,6363,38.9,22.203
2023-07-11,25.0,16,777,26,39645.27,4,12,20029,44.906,35.6
2023-07-12,26.0,17,777,13,33828.91,4,12,11564,46.0,42.3
2023-07-13,27.0,16,777,16,37142.57,4,12,14745,30.5,47.8
2023-07-14,28.0,15,777,35,36149.26,4,12,14188,39.6,26.7
2023-07-15,29.0,33,777,31,37280.91,4,12,8954,31.8,32.1
2023-07-16,30.0,35,777,19,39840.23,4,12,9497,36.4,46.5
2023-07-17,25.0,37,777,27,37892.48,4,12,14992,47.0,53.2
2023-07-18,24.0,11,777,32,35919.53,4,12,9459,50.3,29.3
2023-07-19,26.0,13,777,22,35947.19,4,12,20924,47.7,41.1
2023-07-20,23.0,10,777,34,38969.64,4,12,21180,36.7,37.6
2023-07-21,27.0,14,777,15,39092.38,4,12,10223,36.5,51.2
2023-07-22,28.0,15,777,18,38638.15,4,12,8142,44.1,25.6
2023-07-23,26.0,13,777,28,36407.32,4,12,15107,21.7,48.9
2023-07-24,25.0,12,777,21,38663.28,4,12,11876,52.3,33.2
2023-07-25,24.0,11,777,30,38219.82,4,12,13533,50.7,29.1
2023-07-26,23.0,10,777,25,39606.47,4,12,14602,26.5,46.7
2023-07-27,22.0,9,777,33,39629.16,4,12,10182,25.2,37.8
2023-07-28,21.0,8,777,20,36854.39,4,12,20050,54.5,52.1
2023-07-29,20.0,7,777,14,33359.45,4,12,16429,37.6,45.6
2023-07-30,19.0,6,777,26,33185.38,4,12,15989,42.9,27.8
2023-07-31,18.0,5,777,29,39233.29,4,12,20155,57.3,38.9
2023-08-01,19.0,6,777,23,32467.92,4,12,9160,29.5,52.3
2023-08-02,20.0,7,777,36,34773.24,4,12,12635,38.1,25.6
2023-08-03,21.0,8,777,17,39645.27,4,12,7313,57.1,47.6
2023-08-04,22.0,9,777,31,33828.91,4,12,5887,56.1,32.9
2023-08-05,23.0,10,777,17,37142.57,4,12,21444,40.7,56.7
2023-08-06,24.0,11,777,28,36149.26,4,12,11638,50.5,30.9
2023-08-07,25.0,12,777,19,39106.91,4,12,15988,56.7,24.3
2023-08-08,26.0,13,777,34,39380.25,4,12,21763,43.6,42.3
2023-08-09,27.0,14,777,15,36571.11,4,12,21608,50.9,35.6
2023-08-10,28.0,15,777,25,38376.62,4,12,6177,59.7,27.8
2023-08-11,29.0,16,777,30,35946.85,4,12,14418,56.906,40.1
2023-08-12,30.0,17,777,22,39877.69,4,12,12083,47.8,53.4
2023-08-13,29.0,16,777,16,36389.27,4,12,7824,46.2,37.8
2023-08-14,28.0,15,777,35,38038.56,4,12,10038,52.7,42.3
2023-08-15,27.0,14,777,21,32973.88,4,12,16841,36.9,55.6
2023-08-16,26.0,13,777,29,36201.56,4,12,13253,23.1,48.9
2023-08-17,25.0,12,777,18,38679.52,4,12,21867,27.7,32.1
2023-08-18,24.0,11,777,33,36117.22,4,12,14791,53.6,46.7
2023-08-19,23.0,10,777,24,37857.42,4,12,21114,30.9,25.6
2023-08-20,22.0,9,777,14,37734.88,4,12,18582,55.1,39.8
2023-08-21,21.0,8,777,26,34868.21,4,12,10568,43.3,53.4
2023-08-22,20.0,7,777,20,36774.91,4,12,8959,55.5,25.6
2023-08-23,19.0,6,777,27,39760.73,4,12,21851,38.7,32.3
2023-08-24,18.0,5,777,36,35404.59,4,12,21526,36.1,46.7
2023-08-25,17.0,4,777,23,34715.79,4,12,9290,32.406,58.9
2023-08-26,16.0,5,777,32,39355.76,4,12,21309,40.3,24.5
2023-08-27,15.0,6,777,13,33827.45,4,12,7154,59.2,47.8
2023-08-28,16.0,7,777,15,38791.69,4,12,15615,31.6,26.7
2023-08-29,17.0,8,777,19,35186.59,4,12,16034,34.6,32.1
2023-08-30,18.0,9,777,26,39645.28,4,12,21504,31.4,46.5
2023-08-31,19.0,10,777,22,35878.54,4,12,13423,44.406,53.2
2023-09-01,20.0,11,777,34,38119.83,4,12,20954,26.3,39.3
2023-09-02,21.0,12,777,31,38805.92,4,12,21903,29.1,41.1
2023-09-03,22.0,13,777,20,35147.42,4,12,18125,55.2,27.6
2023-09-04,23.0,14,777,28,37480.27,4,12,9173,35.5,51.2
2023-05-28,24.0,15,1300,16,39699.47,10,20,14743,52.8,35.6
2023-05-29,25.0,16,1300,33,37816.58,10,20,6729,38.2,48.9
2023-05-30,26.0,17,1300,35,33654.45,10,20,19119,46.906,23.2
2023-05-31,27.0,18,1300,27,38905.16,10,20,18548,26.9,37.6
2023-06-01,28.0,17,1300,18,37852.97,10,20,13710,29.9,52.3
2023-06-02,29.0,16,1300,21,37199.22,10,20,21242,27.6,25.6
2023-06-03,30.0,15,1300,32,33379.12,10,20,8485,28.4,47.6
2023-06-04,31.0,14,1300,23,36393.65,10,20,20952,30.7,32.9
2023-06-05,32.0,13,1300,24,39452.56,10,20,15146,23.703,56.7
2023-06-06,31.0,12,1300,30,33825.67,10,20,21589,54.7,30.9
2023-06-07,30.0,11,1300,25,37280.91,10,20,20170,31.1,24.3
2023-06-08,29.0,10,1300,14,39840.23,10,20,15564,35.7,42.3
2023-06-09,28.0,9,1300,17,37892.48,10,20,19155,26.203,35.6
2023-06-10,27.0,8,1300,36,35919.53,10,20,12132,49.8,47.8
2023-06-11,26.0,7,1300,13,35947.19,10,20,18363,28.6,26.7
2023-06-12,25.0,6,1300,31,38969.64,10,20,16340,46.7,32.1
2023-06-13,24.0,7,1300,17,39092.38,10,20,16882,28.9,46.5
2023-06-14,23.0,8,1300,28,38638.15,10,20,21603,46.8,53.2
2023-06-15,22.0,9,1300,19,36407.32,10,20,18534,34.906,29.3
2023-06-16,21.0,10,1300,34,38663.28,10,20,20416,49.906,41.1
2023-06-17,20.0,11,1300,15,38219.82,10,20,20327,52.1,37.6
2023-06-18,19.0,12,1300,25,39606.47,10,20,18058,32.8,51.2
2023-06-19,18.0,13,1300,30,39629.16,10,20,17634,25.4,25.6
2023-06-20,17.0,14,1300,22,36854.39,10,20,10919,25.8,48.9
2023-06-21,16.0,15,1300,16,33359.45,10,20,16342,59.5,33.2
2023-06-22,17.0,16,1300,35,33185.38,10,20,21014,48.1,29.1
2023-06-23,18.0,17,1300,21,39233.29,10,20,8967,53.7,46.7
2023-06-24,19.0,18,1300,29,32467.92,10,20,9221,37.406,37.8
2023-06-25,20.0,19,1300,18,34773.24,10,20,20723,25.9,52.1
2023-06-26,21.0,20,1300,33,39645.27,10,20,16615,26.1,45.6
2023-06-27,22.0,19,1300,24,33828.91,10,20,15691,32.594,27.8
2023-06-28,23.0,18,1300,14,37142.57,10,20,13522,43.2,38.9
2023-06-29,24.0,17,1300,26,36149.26,10,20,18557,25.5,52.3
2023-06-30,25.0,16,1300,20,37280.91,10,20,21664,33.9,25.6
2023-07-01,26.0,15,1300,27,39840.23,10,20,16386,34.1,47.6
2023-07-02,27.0,16,1300,36,37892.48,10,20,11453,53.5,32.9
2023-07-03,28.0,15,1300,23,35919.53,10,20,15170,34.8,56.7
2023-07-04,29.0,14,1300,32,35947.19,10,20,16941,51.7,30.9
2023-07-05,30.0,13,1300,13,38969.64,10,20,7680,56.5,24.3
2023-07-06,31.0,12,1300,15,39092.38,10,20,6937,32.7,42.3
2023-07-07,32.0,11,1300,19,38638.15,10,20,8502,45.2,35.6
2023-07-08,33.0,10,1300,26,36407.32,10,20,11347,55.8,47.8
2023-07-09,34.0,9,1300,22,38663.28,10,20,19518,47.406,26.7
2023-07-10,35.0,8,1300,34,38219.82,10,20,20305,53.1,32.1
2023-07-11,36.0,7,1300,31,39606.47,10,20,17494,56.3,46.5
2023-07-12,35.0,6,1300,20,39629.16,10,20,15534,28.3,53.2
2023-07-13,34.0,16,1300,28,36854.39,10,20,20373,25.3,29.3
2023-07-14,33.0,15,1300,16,33359.45,10,20,15741,31.3,41.1
2023-07-15,32.0,14,1300,33,33185.38,10,20,21279,27.3,37.6
2023-07-16,31.0,13,1300,35,39233.29,10,20,13259,54.906,51.2
2023-07-17,24.0,45,1300,27,32467.92,10,20,10679,42.6,25.6
2023-07-18,22.0,42,1300,18,34773.24,10,20,20551,59.906,48.9
2023-07-19,25.0,48,1300,21,39645.27,10,20,11081,38.3,33.2
2023-07-20,23.0,40,1300,32,33828.91,10,20,21980,51.5,29.1
2023-07-21,26.0,50,1300,23,37142.57,10,20,8315,51.3,46.7
2023-07-22,27.0,55,1300,24,36149.26,10,20,12621,26.8,37.8
2023-07-23,28.0,60,1300,30,39106.91,10,20,19335,32.2,52.1
2023-07-24,26.0,52,1300,25,39380.25,10,20,16552,43.8,45.6
2023-07-25,25.0,47,1300,14,36571.11,10,20,16428,55.7,27.8
2023-07-26,23.0,43,1300,17,38376.62,10,20,18115,47.1,38.9
2023-07-27,22.0,41,1300,36,35946.85,10,20,9178,26.6,52.3
2023-07-28,21.0,39,1300,13,39877.69,10,20,14963,52.5,25.6
2023-07-29,20.0,37,1300,31,36389.27,10,20,21494,29.8,47.6
2023-07-30,19.0,35,1300,17,38038.56,10,20,18609,28.0,32.9
2023-07-31,18.0,33,1300,28,32973.88,10,20,16209,59.1,56.7
2023-08-01,19.0,35,1300,19,36201.56,10,20,16276,35.3,30.9
2023-08-02,20.0,37,1300,34,38679.52,10,20,20443,58.9,24.3
2023-08-03,22.0,40,1300,15,36117.22,10,20,13833,41.2,42.3
2023-08-04,24.0,42,1300,25,37857.42,10,20,15958,34.5,35.6
2023-08-05,25.0,45,1300,30,37734.88,10,20,12679,27.1,47.8
2023-08-06,26.0,48,1300,22,34868.21,10,20,20413,30.1,26.7
2023-08-07,27.0,51,1300,16,36774.91,10,20,9615,53.3,32.1
2023-08-08,28.0,54,1300,35,39760.73,10,20,17091,57.5,46.5
2023-08-09,29.0,57,1300,21,35404.59,10,20,13381,58.3,53.2
2023-08-10,30.0,60,1300,29,34715.79,10,20,17378,36.0,29.3
2023-08-11,31.0,63,1300,18,39355.76,10,20,20642,30.4,41.1
2023-08-12,30.0,65,1300,33,33827.45,10,20,21370,46.5,37.6
2023-08-13,29.0,63,1300,24,38791.69,10,20,11857,37.9,51.2
2023-08-14,28.0,60,1300,14,35186.59,10,20,20794,54.1,25.6
2023-08-15,27.0,57,1300,26,39645.28,10,20,19808,49.6,48.9
2023-08-16,26.0,54,1300,20,35878.54,10,20,20205,58.5,33.2
2023-08-17,25.0,51,1300,27,38119.83,10,20,19489,26.4,29.1
2023-08-18,24.0,48,1300,36,38805.92,10,20,14059,28.2,46.7
2023-08-19,23.0,45,1300,23,35147.42,10,20,18140,58.1,37.8
2023-08-20,22.0,42,1300,32,37480.27,10,20,8684,57.9,52.1
2023-08-21,21.0,39,1300,13,39699.47,10,20,10736,27.9,45.6
2023-08-22,20.0,36,1300,15,37816.58,10,20,20490,26.7,27.8
2023-08-23,19.0,33,1300,19,33654.45,10,20,21846,24.4,38.9
2023-08-24,18.0,30,1300,26,38905.16,10,20,19380,54.3,52.3
2023-08-25,17.0,27,1300,22,37852.97,10,20,18233,58.7,25.6
2023-08-26,16.0,30,1300,34,37199.22,10,20,13205,47.2,47.6
2023-08-27,17.0,33,1300,31,33379.12,10,20,12285,45.1,32.9
2023-08-28,18.0,36,1300,20,36393.65,10,20,16188,35.8,56.7
2023-08-29,19.0,39,1300,28,39452.56,10,20,7666,33.3,30.9
2023-08-30,20.0,42,1300,16,33825.67,10,20,8447,34.304,24.3
2023-08-31,21.0,45,1300,33,37280.91,10,20,19477,44.7,42.3
2023-09-01,22.0,48,1300,35,39840.23,10,20,21152,47.9,35.6
2023-09-02,23.0,51,1300,27,37892.48,10,20,18586,56.4,47.8
2023-09-03,24.0,54,1300,18,35919.53,10,20,15932,53.9,26.7
2023-09-04,25.0,57,1300,21,35947.19,10,20,17733,53.8,32.1
2023-05-28,26.0,60,1088,32,38969.64,8,12,17874,32.1,46.5
2023-05-29,27.0,63,1088,23,39092.38,8,12,13117,41.7,53.2
2023-05-30,28.0,65,1088,24,38638.15,8,12,21774,27.5,29.3
2023-05-31,29.0,67,1088,30,36407.32,8,12,16806,34.2,41.1
2023-06-01,30.0,70,1088,25,38663.28,8,12,12833,41.1,37.6
2023-06-02,31.0,72,1088,14,38219.82,8,12,17987,39.5,51.2
2023-06-03,32.0,70,1088,17,39606.47,8,12,16661,50.3,25.6
2023-06-04,33.0,67,1088,36,39629.16,8,12,7512,31.5,48.9
2023-06-05,32.0,65,1088,13,36854.39,8,12,13825,27.203,33.2
2023-06-06,31.0,63,1088,31,33359.45,8,12,18670,40.6,29.1
2023-06-07,30.0,60,1088,17,33185.38,8,12,14706,54.406,46.7
2023-06-08,29.0,57,1088,28,39233.29,8,12,14446,43.9,37.8
2023-06-09,28.0,54,1088,19,32467.92,8,12,14007,37.5,52.1
2023-06-10,27.0,51,1088,34,34773.24,8,12,15645,28.703,45.6
2023-06-11,26.0,48,1088,15,39645.27,8,12,19401,59.6,27.8
2023-06-12,25.0,45,1088,25,33828.91,8,12,10248,40.4,38.9
2023-06-13,24.0,42,1088,30,37142.57,8,12,18050,34.7,52.3
2023-06-14,23.0,39,1088,22,36149.26,8,12,21890,48.0,25.6
2023-06-15,22.0,36,1088,16,37280.91,8,12,18893,24.9,47.6
2023-06-16,21.0,33,1088,35,39840.23,8,12,21343,49.2,32.9
2023-06-17,20.0,30,1088,21,37892.48,8,12,12067,59.1,56.7
2023-06-18,19.0,27,1088,29,35919.53,8,12,21578,33.4,30.9
2023-06-19,18.0,24,1088,18,35947.19,8,12,20165,42.0,24.3
2023-06-20,17.0,27,1088,33,38969.64,8,12,20782,43.0,42.3
2023-06-21,16.0,30,1088,24,39092.38,8,12,7471,32.5,35.6
2023-06-22,15.0,33,1088,14,38638.15,8,12,4348,39.7,47.8
2023-06-23,16.0,36,1088,26,36407.32,8,12,2917,56.0,26.7
2023-06-24,17.0,39,1088,20,38663.28,8,12,8030,25.1,32.1
2023-06-25,18.0,42,1088,27,38219.82,8,12,4775,55.0,46.5
2023-06-26,19.0,45,1088,36,39606.47,8,12,9102,50.1,53.2
2023-06-27,20.0,48,1088,23,39629.16,8,12,5603,38.9,29.3
2023-06-28,21.0,51,1088,32,36854.39,8,12,3244,51.3,41.1
2023-06-29,22.0,54,1088,13,33359.45,8,12,7888,44.6,37.6
2023-06-30,23.0,57,1088,15,33185.38,8,12,3029,47.7,51.2
2023-07-01,24.0,60,1088,19,39233.29,8,12,7022,41.8,25.6
2023-07-02,25.0,63,1088,26,32467.92,8,12,5831,54.5,48.9
2023-07-03,26.0,65,1088,22,34773.24,8,12,4335,46.6,33.2
2023-07-04,27.0,45,1088,34,39645.27,8,12,7499,29.3,29.1
2023-07-05,28.0,42,1088,31,33828.91,8,12,6236,53.4,46.7
2023-07-06,29.0,48,1088,20,37142.57,8,12,9486,47.7,37.8
2023-07-07,30.0,40,1088,28,36149.26,8,12,7287,39.2,52.1
2023-07-08,24.0,50,1088,16,39106.91,8,12,5783,43.2,45.6
2023-07-09,22.0,55,1088,33,39380.25,8,12,3901,59.1,27.8
2023-07-10,25.0,60,1088,35,36571.11,8,12,6653,44.7,38.9
2023-07-11,23.0,52,1088,27,38376.62,8,12,5505,40.1,52.3
2023-07-12,26.0,47,1088,18,35946.85,8,12,3989,46.7,25.6
2023-07-13,27.0,43,1088,21,39877.69,8,12,9825,44.5,47.6
2023-07-14,28.0,41,1088,32,36389.27,8,12,3859,36.8,32.9
2023-07-15,26.0,39,1088,23,38038.56,8,12,7501,25.4,56.7
2023-07-16,25.0,37,1088,24,32973.88,8,12,7123,34.906,30.9
2023-07-17,23.0,35,1088,30,36201.56,8,12,5895,37.2,24.3
2023-07-18,22.0,33,1088,25,38679.52,8,12,3579,39.1,42.3
2023-07-19,21.0,35,1088,14,36117.22,8,12,7432,33.1,35.6
2023-07-20,20.0,37,1088,17,37857.42,8,12,4130,47.9,47.8
2023-07-21,19.0,40,1088,36,37734.88,8,12,5311,36.7,26.7
2023-07-22,18.0,42,1088,13,34868.21,8,12,2081,46.7,32.1
2023-07-23,19.0,45,1088,27,36774.91,8,12,3410,52.406,46.5
2023-07-24,20.0,48,1088,34,39760.73,8,12,2328,57.8,53.2
2023-07-25,22.0,51,1088,20,35404.59,8,12,5502,35.5,29.3
2023-07-26,24.0,54,1088,32,34715.79,8,12,3578,30.4,41.1
2023-07-27,25.0,57,1088,16,39355.76,8,12,6223,34.7,37.6
2023-07-28,26.0,60,1088,29,33827.45,8,12,6497,54.2,51.2
2023-07-29,27.0,63,1088,23,38791.69,8,12,2953,54.3,25.6
2023-07-30,28.0,65,1088,35,35186.59,8,12,8224,39.7,48.9
2023-07-31,29.0,63,1088,15,39645.28,8,12,5177,38.9,33.2
2023-08-01,30.0,60,1088,28,35878.54,8,12,9522,34.304,29.1
2023-08-02,31.0,57,1088,14,38119.83,8,12,6869,44.1,46.7
2023-08-03,30.0,54,1088,19,38805.92,8,12,2871,33.6,37.8
2023-08-04,29.0,51,1088,22,35147.42,8,12,2960,54.1,52.1
2023-08-05,28.0,48,1088,33,37480.27,8,12,9612,44.1,45.6
2023-08-06,27.0,45,1088,30,39699.47,8,12,2998,31.1,27.8
2023-08-07,26.0,42,1088,24,37816.58,8,12,4223,38.6,38.9
2023-08-08,25.0,39,1088,21,33654.45,8,12,7945,56.3,52.3
2023-08-09,24.0,36,1088,25,38905.16,8,12,4962,54.1,25.6
2023-08-10,23.0,33,1088,18,37852.97,8,12,5589,52.5,47.6
2023-08-11,22.0,30,1088,31,37199.22,8,12,7496,54.3,32.9
2023-08-12,21.0,27,1088,36,33379.12,8,12,3685,44.5,56.7
2023-08-13,20.0,30,1088,17,36393.65,8,12,3673,43.8,30.9
2023-08-14,19.0,33,1088,26,39452.56,8,12,6415,34.7,24.3
2023-08-15,18.0,36,1088,13,33825.67,8,12,9705,38.6,42.3
2023-08-16,17.0,39,1088,16,37280.91,8,12,6839,42.406,35.6
2023-08-17,16.0,42,1088,35,39840.23,8,12,3787,27.4,47.8
2023-08-18,17.0,45,1088,31,37892.48,8,12,6571,42.1,26.7
2023-08-19,18.0,48,1088,19,35919.53,8,12,7841,42.6,32.1
2023-08-20,19.0,51,1088,27,35947.19,8,12,6809,49.906,46.5
2023-08-21,20.0,54,1088,32,38969.64,8,12,7601,46.4,53.2
2023-08-22,21.0,57,1088,22,39092.38,8,12,6173,31.5,29.3
2023-08-23,22.0,60,1088,34,38638.15,8,12,6310,45.7,41.1
2023-08-24,23.0,63,1088,15,36407.32,8,12,6829,40.2,37.6
2023-08-25,24.0,65,1088,18,38663.28,8,12,3940,43.1,51.2
2023-08-26,25.0,67,1088,28,38219.82,8,12,8190,48.4,25.6
2023-08-27,26.0,70,1088,21,39606.47,8,12,8784,39.5,48.9
2023-08-28,27.0,72,1088,30,39629.16,8,12,8230,42.1,33.2
2023-08-29,28.0,70,1088,25,36854.39,8,12,6477,46.3,29.1
2023-08-30,29.0,67,1088,33,33359.45,8,12,5957,29.8,46.7
2023-08-31,30.0,65,1088,20,33185.38,8,12,6902,38.2,37.8
2023-09-01,31.0,63,1088,14,39233.29,8,12,5394,47.2,52.1
2023-09-02,32.0,60,1088,26,32467.92,8,12,7383,35.094,45.6
2023-09-03,33.0,57,1088,29,34773.24,8,12,9304,47.1,27.8
2023-09-04,32.0,54,1088,23,39645.27,8,12,7018,28.8,38.9
2023-05-28,31.0,51,788,36,33828.91,6,16,4631,59.5,52.3
2023-05-29,30.0,48,788,17,37142.57,6,16,4715,46.6,25.6
2023-05-30,29.0,45,788,27,36149.26,6,16,8808,37.6,47.6
2023-05-31,28.0,42,788,34,37280.91,6,16,7292,40.4,32.9
2023-06-01,27.0,39,788,20,39840.23,6,16,4957,39.5,56.7
2023-06-02,26.0,36,788,32,37892.48,6,16,4857,47.1,30.9
2023-06-03,25.0,33,788,16,35919.53,6,16,4744,34.5,24.3
2023-06-04,24.0,30,788,29,35947.19,6,16,4894,51.2,42.3
2023-06-05,23.0,27,788,23,38969.64,6,16,7811,50.8,35.6
2023-06-06,22.0,24,788,35,39092.38,6,16,4684,39.1,47.8
2023-06-07,21.0,27,788,15,38638.15,6,16,9707,26.203,26.7
2023-06-08,20.0,30,788,28,36407.32,6,16,7508,59.1,32.1
2023-06-09,19.0,33,788,14,38663.28,6,16,3275,45.6,46.5
2023-06-10,18.0,36,788,19,38219.82,6,16,7137,58.8,53.2
2023-06-11,17.0,39,788,22,39606.47,6,16,7201,25.3,29.3
2023-06-12,16.0,42,788,33,39629.16,6,16,6473,48.7,41.1
2023-06-13,15.0,45,788,30,36854.39,6,16,3904,51.1,37.6
2023-06-14,16.0,48,788,24,33359.45,6,16,7839,28.1,51.2
2023-06-15,17.0,51,788,21,33185.38,6,16,4156,44.7,25.6
2023-06-16,18.0,54,788,25,39233.29,6,16,6029,56.1,48.9
2023-06-17,19.0,57,788,18,32467.92,6,16,2791,43.6,33.2
2023-06-18,20.0,60,788,31,34773.24,6,16,2411,43.6,29.1
2023-06-19,21.0,63,788,36,39645.27,6,16,2189,56.5,46.7
2023-06-20,22.0,65,788,17,33828.91,6,16,3500,47.9,37.8
2023-06-21,26.0,60,788,32,38969.64,6,16,17874,32.1,46.5
2023-06-22,27.0,63,788,23,39092.38,6,16,13117,41.7,53.2
2023-06-23,28.0,65,788,24,38638.15,6,16,21774,27.5,29.3
2023-06-24,29.0,67,788,30,36407.32,6,16,16806,34.2,41.1
2023-06-25,30.0,70,788,25,38663.28,6,16,12833,41.1,37.6
2023-06-26,31.0,72,788,14,38219.82,6,16,17987,39.5,51.2
